URL,Car Name,Car Year,Location,Price,Description,Mileage (KM),Engine Capacity (L),پیشرانه,Acceleration (s),Fuel Consumption (L/100km)
https://bama.ir/car/detail-igvshnwx-fidelity-prime-7seater-1403,Fidelity Prime 7Seater,2024,تهران / آزادی,2090000000.0,"آرمان خودرو
مرکز خرید و فروش انواع خودروهای صفرکیلومتر
با بیش از 30 سال سابقه درخشان عضورسمی اتحادیه
معاوضه آسان خودروهای صفر و کارکرده
تحویل فوری و به روز امکان کارشناسی خودرو قبل از تسویه
بدون هیچ گونه هزینه اضافه اعم از حق العمل،کمیسیون،کارمزد و ...
برای مشاوره واستعلام قیمت واقعی انواع خودرو های صفرکیلومتر با کارشناسان ما در تماس باشید",0.0,1.5,4 سیلندر توربوشارژ (4T15C),11.9,8.1
https://bama.ir/car/detail-cgxj9k0v-lexus-ls-460-2008,Lexus Ls 460,2008,تهران / مرزداران,6000000000.0,رادار جلو ،4 نفره،میز بار،سقف جیر،یخچال،ماساژور،گرم کن سرد کن،پرده عقب، سه لکه در و گلگیری رنگ جزئی بدون ضعف,180000.0,4.6,8 سیلندر,5.7,11.1
https://bama.ir/car/detail-5z08egvd-fidelity-prime-7seater-1403,Fidelity Prime 7Seater,2024,تهران / آزادی,2095000000.0,"آرمان خودرو
مرکز خرید و فروش انواع خودروهای صفرکیلومتر
با بیش از 30 سال سابقه درخشان عضورسمی اتحادیه
معاوضه آسان خودروهای صفر و کارکرده
تحویل فوری و به روز امکان کارشناسی خودرو قبل از تسویه
بدون هیچ گونه هزینه اضافه اعم از حق العمل،کمیسیون،کارمزد و ...
برای مشاوره واستعلام قیمت واقعی انواع خودرو های صفرکیلومتر با کارشناسان ما در تماس باشید",0.0,1.5,4 سیلندر توربوشارژ (4T15C),11.9,8.1
https://bama.ir/car/detail-xhcfz7ba-fownix-fx-premium-1403,Fownix Fx Premium,2024,تهران / آزادی,2390000000.0,"آرمان خودرو
مرکز خرید و فروش انواع خودروهای صفرکیلومتر
با بیش از 30 سال سابقه درخشان عضورسمی اتحادیه
معاوضه آسان خودروهای صفر و کارکرده
تحویل فوری و به روز امکان کارشناسی خودرو قبل از تسویه
بدون هیچ گونه هزینه اضافه اعم از حق العمل،کمیسیون،کارمزد و ...
برای مشاوره واستعلام قیمت واقعی انواع خودرو های صفرکیلومتر با کارشناسان ما در تماس باشید",0.0,1.6,4 سیلندر توربوشارژ (4J16),8.0,7.0
https://bama.ir/car/detail-hu8gq0pf-changan-cs35-2015,Changan Cs35,2015,تهران / جمال‌زاده,990000000.0,"بدون تصادف  وخط و خش، در حد
کی لس استارتر،
دوربین عقب، مانیتور ناویگیشن،
شیشه دودی شیشه های کناری و عقب لایه یو وی شیشه جلو
تعویض روغن گیربکس جدید با فاکتور
تعویض روغن موتور در کیلومتر ۶۸ هزار،
کارت سوخت حدود ۲۰۰ لیتر،
معاینه فنی تیرماه،
شیشه بالابر خودکار پس از خاموش کردن خودرو
کفپوش سه بعدی
لامپ هد لایت
فوری فروشی ",69000.0,,,,
https://bama.ir/car/detail-lx7quv46-mvm-x33cross-at-1403,Mvm X33Cross At,2024,تهران / سعادت‌آباد,1083200000.0,فروش خودرو به قیمت رسمی کارخانه بدون دریافت هیچ وجه اضافه * *کی لس استارتر *گرم کن صندلی های جلو *آینه های تاشوی برقی *موتور توربو با توانایی تولید قدرت 107 اسب بخار *فرمان دی کات برقی EPS *سیستم تهویه الکترونیکی,0.0,1.0,3 سیلندر توربوشارژ,,6.1
https://bama.ir/car/detail-t7fjen9o-xtrim-lx-1.6literturbo-1403,,,تهران / سعادت‌آباد,2430000000.0,"گروه خودرویی دلیلی بزرگ ترین شبکه نمایندگی های مجازخودرویی در کشور
خودروی خود را در نمایندگی با قیمت مصوب از بزرگ ترین شبکه نمایندگی های مجاز خودرویی در ایران خریداری کنید
موعد تحویل 90 روزه 
برای اطلاعات بیشتر با کارشناسان ما در ارتباط باشید",0.0,,,,
https://bama.ir/car/detail-hteedaib-fownix-tiggo8pro-premium-1401,Fownix Tiggo8Pro Premium,2022,تهران / سی متری جی,2360000000.0,"توضیحات
⚜️اتوگالری خسروشاهی⚜️
✅امکان تعویض با خودروی کارکرده ی شما با شرایط ویژه
🔴قیمت خودرو به صورت پایه میباشد لطفا برای استعلام قیمت تماس بگیرید🔴
مجوز رسمی و قانونی از اتحادیه نمایشگاه داران خودرو
✅تجربه خرید مطمئن
✅تسویه بعد از تحویل خودرو
✅پلاک شده و سند ازاد
✅یک سال بیمه 
✅ضمانت کارشناسی رنگ بدنه و فنی خودرو 
برای استعلام قیمت تماس بگیرید",25000.0,1.6,4 سیلندر توربوشارژ (4J16),8.9,7.0
https://bama.ir/car/detail-cdhyrynq-haima-7x-1.6literturbo-1403,,,تهران / جمهوری,1845000000.0,"فروش خودرو کریم پور 
مرکز خرید و فروش انواع خودروهای صفرکیلومتر
بیش از 25 سال سابقه درخشان عضو رسمی اتحادیه 
⚫ امکان معاوضه خودروهای صفر و کارکرده⚫
امکان رویت و کارشناسی خودرو قبل از پرداخت وجه ⚫
خودروها دارای گارانتی،بیمه شخص ثالث،70%تخفیف بیمه بدنه ⚫
جهت مشاوره و اطلاع از قیمت واقعی انواع خودروها با کارشناسان فروش ما درتماس باشید",0.0,1.6,4 سیلندر توربوشارژ (GA16YF),,8.3
https://bama.ir/car/detail-wxh2jbir-fownix-fx-awdpremium-1403,Fownix Fx Awdpremium,2024,تهران / سعادت‌آباد,2273500000.0,"***مدیران خودرو 777***
*** نسخه جدید دو دیفرانسیل ***
با مورتور ۱۶۰۰ سی سی توربو GDI و شتاب ۸ ثانیه ای
رادار نقطه کور هشدار خروج از لاین سنسور پارک هوشمند کروز کنترل تطبیقی سنسور تشخیص ترافیک
دارای گارانتی محدود باطری لنت برف پاک کن لاستیک رنگ
موتور زنجیر تایم با ۱۹۷ اسب بخار قدرت و ۲۹۰ نیتون گشتاور
دارای پورت FAST CHARGE 20W برای اندروید و IOS
صندوق برقی
ترمز اضطراری
مانتیور یکپارچه ۲۰ اینچی
صندلی های تمام برقی
گرمکن و سرد کن صندلی",0.0,,,,
https://bama.ir/car/detail-itqdti5k-nissan-sylphyepower-plus-2023,Nissan Sylphyepower Plus,2023,تهران / دروس,,"با گارانتی فعال شرکتی
فول امیتیس صندلی برقی شارژر وایرلس و...
مصرف کننده هستم ترجیحا مصرف کننده تماس بگیره",0.0,1.2,3 سیلندر خطی (HR12) با موتور الکتریکی,,4.5
https://bama.ir/car/detail-7xbdjw2o-lamari-eama-1403,Lamari Eama,2024,تهران / آزادی,2240000000.0,"آرمان خودرو
مرکز خرید و فروش انواع خودروهای صفرکیلومتر
با بیش از 30 سال سابقه درخشان عضورسمی اتحادیه
معاوضه آسان خودروهای صفر و کارکرده
تحویل فوری و به روز امکان کارشناسی خودرو قبل از تسویه
بدون هیچ گونه هزینه اضافه اعم از حق العمل،کمیسیون،کارمزد و ...
برای مشاوره واستعلام قیمت واقعی انواع خودرو های صفرکیلومتر با کارشناسان ما در تماس باشید",0.0,1.5,4 سیلندر توربوشارژ (4A95TD),9.5,
https://bama.ir/car/detail-uzx54lar-fownix-fx-awdpremium-1403,Fownix Fx Awdpremium,2024,تهران / نیایش غرب,2273500000.0,"توضیحات
توضیحات: توضیحات: توضیحات :zap: نمایندگی های پورسعیدخلیلی:zap: :zap:نمایندگی کد ۳۴۲ مدیران خودرو :zap:با بزرگترین شعب فروش و خدمات پس از فروش به همراه بهترین امکانات برای شما مشتریان عزیز :zap:فروش ویژه تلفنی و غیرحضوری برای کلیه استان ها :امکان تسویه زودتر از موعد باحذف سود :سند۶دونگ به نام :اسنپ رایگان تا نمایندگی :با بهترین سرویس ها درخدمت شما عزیزانیم",0.0,,,,
https://bama.ir/car/detail-qhfktcxy-chery-arrizo5tsport-ie-1403,Chery Arrizo5Tsport Ie,2024,تهران / نیایش غرب,1291100000.0,توضیحات نمایندگی های پورسعیدخلیلی نمایندگی کد ۳۴۲ مدیران خودرو با بزرگترین شعب فروش و خدمات پس از فروش به همراه بهترین امکانات برای شما مشتریان عزیز فروش ویژه تلفنی و غیرحضوری برای کلیه استان ها امکان تسویه زودتر از موعد باحذف سود سند۶دونگ به نام اسنپ رایگان تا نمایندگی با بهترین سرویس ها درخدمت شما عزیزانیم  شعبه مرکزی نیایش,0.0,1.5,4 سیلندر توربوشارژ,10.1,6.9
https://bama.ir/car/detail-sdctzz2h-quick-atfullplus-1402,Quick Atfullplus,2023,تهران / ستارخان,550000000.0,"ماشین کم کارکرد و سالم و تمیز 
شاسی جلو کشیده شده",13500.0,1.5,4 سیلندر M15,13.6,7.0
https://bama.ir/car/detail-jojt5z2r-fidelity-prestige-5seater-1403,Fidelity Prestige 5Seater,2024,تهران / جمهوری,2720000000.0,"فروش خودرو کریم پور 
مرکز خرید و فروش انواع خودروهای صفرکیلومتر
بیش از 25 سال سابقه درخشان عضو رسمی اتحادیه 
⚫ امکان معاوضه خودروهای صفر و کارکرده⚫
امکان رویت و کارشناسی خودرو قبل از پرداخت وجه ⚫
خودروها دارای گارانتی،بیمه شخص ثالث،70%تخفیف بیمه بدنه ⚫
جهت مشاوره و اطلاع از قیمت واقعی انواع خودروها با کارشناسان فروش ما درتماس باشید",0.0,1.6,4 سیلندر توربوشارژ (4J16),9.9,8.2
https://bama.ir/car/detail-tjr9m6vu-fownix-tiggo8prohybrid-eplus-1403,Fownix Tiggo8Prohybrid Eplus,2024,تهران / نیایش غرب,3215400000.0,"توضیحات
نمایندگی های پورسعیدخلیلی:zap:
نمایندگی کد ۳۴۲ مدیران خودرو
با بزرگترین شعب فروش و خدمات پس از فروش به همراه بهترین امکانات برای شما مشتریان عزیز
فروش ویژه تلفنی و غیرحضوری برای کلیه استان ها
امکان تسویه زودتر از موعد باحذف سود
:سند۶دونگ به نام
اسنپ رایگان تا نمایندگی
با بهترین سرویس ها درخدمت شما عزیزانیم
شعبه سعادت",0.0,1.5,4 سیلندر توربوشارژ (4T15C) با 2 موتور الکتریکی,7.6,1.55
https://bama.ir/car/detail-gsnh9rzx-fidelity-prestige-5seater-1403,Fidelity Prestige 5Seater,2024,تهران / نیاوران,2475000000.0,((( اتو خسروانی شعبه نیاوران ))) رادار پیشگیری از تصادف ، رادار بین خطوط ، رادار نقطه کور ، رادار خروج از خط ، رادار کروز کنترل ، گرمکن و سرد کن صندلیها ، صندلیها برقی با مموری ، سقف پاناروما ، دوربین 360 درجه ، درب صندوق برقی با اتو ترانک ، شیفتر پشت فرمان ، کیلس استارتر ، کول باکس ، کلاستر یکپارچه ، تهویه دوال 3 کاناله ، درایو مد 3 حالته ، ترمز پارک برقی ، اتو هلد ، نور پردازی داخل ، پنل تهویه هوای لمسی ، esp ، موتور 1600 توربو GDI ، گیریبکس 2 کلاجه 7 سرعته تر .(((تحویل 90 روز کاری ))),0.0,1.6,4 سیلندر توربوشارژ (4J16),9.9,8.2
https://bama.ir/car/detail-9lxs3kcw-fownix-arrizo8-excellent-1403,Fownix Arrizo8 Excellent,2024,تهران / نیایش غرب,2297800000.0,نمایندگی های پورسعیدخلیلی:zap: نمایندگی کد ۳۴۲ مدیران خودرو با بزرگترین شعب فروش و خدمات پس از فروش به همراه بهترین امکانات برای شما مشتریان عزیز فروش ویژه تلفنی و غیرحضوری برای کلیه استان ها امکان تسویه زودتر از موعد باحذف سود سند۶دونگ به نام اسنپ رایگان تا نمایندگی با بهترین سرویس ها درخدمت شما عزیزانیم شعبه مرکزی نیایش,0.0,2.0,4 سیلندر توربوشارژ (4J20),7.6,6.8
https://bama.ir/car/detail-0ppwms65-mvm-x33cross-mt-1403,Mvm X33Cross Mt,2024,تهران / نیایش غرب,950600000.0,توضیحات نمایندگی های پورسعیدخلیلی:zap: نمایندگی کد ۳۴۲ مدیران خودرو با بزرگترین شعب فروش و خدمات پس از فروش به همراه بهترین امکانات برای شما مشتریان عزیز فروش ویژه تلفنی و غیرحضوری برای کلیه استان ها امکان تسویه زودتر از موعد باحذف سود سند۶دونگ به نام اسنپ رایگان تا نمایندگی با بهترین سرویس ها درخدمت شما عزیزانیم شعبه مرکزی نیایش,0.0,,,,
https://bama.ir/car/detail-fu0zjdei-fownix-fx-premium-1403,Fownix Fx Premium,2024,تهران / نیایش غرب,2251500000.0,"توضیحات
 نمایندگی های پورسعیدخلیلی:zap:
نمایندگی کد ۳۴۲ مدیران خودرو
با بزرگترین شعب فروش و خدمات پس از فروش به همراه بهترین امکانات برای شما مشتریان عزیز
فروش ویژه تلفنی و غیرحضوری برای کلیه استان ها
امکان تسویه زودتر از موعد باحذف سود
سند۶دونگ به نام
اسنپ رایگان تا نمایند
با بهترین سرویس ها درخدمت شما عزیزانیم
شعبه سعادت",0.0,1.6,4 سیلندر توربوشارژ (4J16),8.0,7.0
https://bama.ir/car/detail-7hzs6at5-mvm-x33cross-at-1403,Mvm X33Cross At,2024,تهران / نیایش غرب,1083200000.0,توضیحات :نمایندگی های پورسعیدخلیلی:zap: نمایندگی کد ۳۴۲ مدیران خودرو :با بزرگترین شعب فروش و خدمات پس از فروش به همراه بهترین امکانات برای شما مشتریان عزیز فروش ویژه تلفنی و غیرحضوری برای کلیه استان ها امکان تسویه زودتر از موعد باحذف سود سند۶دونگ به نام اسنپ رایگان تا نمایندگی با بهترین سرویس ها درخدمت شما عزیزانیم شعبه مرکزی نیایش,0.0,1.0,3 سیلندر توربوشارژ,,6.1
https://bama.ir/car/detail-n4o01kxs-fownix-tiggo8promax-ie-1404,Fownix Tiggo8Promax Ie,2025,اصفهان / حکیم نظامی,3124000000.0,"‼️‼️نقد و اقساط 
✅نمایندگی رسمی مدیران خودرو نیلی۱۱۳ 
عرضه کننده رسمی خودرو های ام وی ام و فونیکس 
✅بهترین شرایط فروش نقد و اقساط 
✅خدمات پس از فروش 
✅امکان بررسی تست درایو در تمامی ایام هفته
✅بازپرداخت از ۱۲ الی ۶۰ ماه 
 ✅کارواش رایگان قبل از تحویل 
✅تحویل زودتر از موعد
 ✔️254 اسب بخار قدرت و 390 نیوتون متر گشتاور
✔️  دوکلاچه
✔️۴سیلندر توربوشارژ 
✔️ کروز کنترل هوشمند 
✔️5 سال گارانتی 
✔️سرویس دوره ای رایگان 
",0.0,2.0,4 سیلندر توربوشارژ (4J20),8.1,7.9
https://bama.ir/car/detail-zmyqg3xf-xtrim-txl-2.0literturbo-1403,,,تهران / سعادت‌آباد,3329000000.0,"گروه خودرویی دلیلی بزرگ ترین شبکه نمایندگی های مجازخودرویی در کشور
خودروی خود را در نمایندگی با آرامش کامل از بزرگ ترین شبکه نمایندگی های مجاز خودرویی در ایران خریداری کنید
موعد تحویل 90 روزه
برای اطلاعات بیشتر با کارشناسان ما در ارتباط باشید",0.0,,,,
https://bama.ir/car/detail-kcvohodr-peugeot-206ir-type5-1384,Peugeot 206Ir Type5,2005,کرج / گلشهر,335000000.0,"ماشین چند لکه رنگ داره ولی از لحاظ ظاهری تر تمیزه بدون هیچ گونه افتاب سوختگی 
فنی بسیار سالم بهش رسیدگی شده 
۴ حلقه لاستیک نو 
چراغ خطر عقب مدل ۲۰۷ 
سپر عقب مدل ۲۰۷
چراغ جلو اسپرت 
ecu 7.4.4 بوش المان 
مناسب برای مصرف کننده 
اطالاعات بیشتر تماس بگیرین",330000.0,1.6,4 سیلندر TU5,11.6,6.4
https://bama.ir/car/detail-ziu289is-dignity-prime-1403,Dignity Prime,2024,تهران / نیاوران,1775000000.0,((( اتو خسروانی شعبه نیاوران ))) مانیتور ، دوربین دنده عقب ، دوربین جانبی ، دوربین عقب ، دوربین 360 درجه ، گرمکن و سرد کن صندلی ، سیستم تهویه اتومات ، اتوهلد ، صندوق برقی ، آینه ها تاشو برقی ، سقف پانوراما ، کیلس استارتر ، درایو مد ،فروش بصورت نقد و اقساط ، بیمه بدنه رایگان ، تحویل خودرو با خودروبر درب منزل بصورت رایگان (( تحویل 90 روزه کاری )),0.0,1.5,4 سیلندر توربوشارژ (SFG15T),13.0,7.3
https://bama.ir/car/detail-2xpfky50-xtrim-txl-2.0literturbo-1403,,,کرج / کرج عظیمیه,3329800000.0,"*** رزرو ثبت نام  اولین دوره فروش ***
****** خودرویی لوکس با کلاس پریمیوم ********
شما می توانید جزو اولین دارندگان این خودروی خاص در ایران باشید
رزرو نقد و اقساط با بازپرداخت بلند مدت
XTRIM TXL
موتورو 2 لیتری TGDI از سری موتورهای ACTECO چری با قدرت موتور 261 اسب بخار و 400 نیوتن متر گشتاور
گیربکس 8 سرعته فیوژن ساخت کمپانی آیسین (AISIN) ژاپن
سیستم انتقال قدرت چهار چرخ متحرک AWD یا دو دیفرانسیل
طراحی به روز ، شکیل و اسپرت
صفحه نمایش 12.3 اینچی به هم پیوسته با حالت خمیده",0.0,,,,
https://bama.ir/car/detail-c7gsxk5k-xtrim-vx-2.0literturbo-1403,,,کرج / کرج عظیمیه,4169800000.0,"** فروش لوکس ترین خودروی مونتاژی کشور**
مدیران خودرو کد 777 نمایندگی VIP برند اکستریم XTRIM
موتور 2000 TGDI با خروجی 261 اسب بخاری و گشتاور 400 نیوتن
گیربکس AT 8 سرعته آیسین ساخت ژاپن (مشابه خودروهای BMW X2 ,LEXUS RX 350 ,LEXUS 570 )
چهارچرخ محرک AWD
شتاب صفرتا صد 9 ثانیه
سیستم تهویه گرم و سرد صندلی چرمی دارای ۵ حالت ماساژ
سقف پاناروما
دارای 26 سیستم همیار هوشمند راننده و 12 رادار (ADAS )
مصرف سوخت 8 لیتری در هر 100 کیلومتر
سیستم پارک خودکار AUTO PARK
مجهز به دستیار صوتی",0.0,2.0,4 سیلندر توربوشارژ (4J20),9.0,
https://bama.ir/car/detail-fk3vvsye-fownix-fxev-kw150-2024,Fownix Fxev Kw150,2024,کرج / کرج عظیمیه,2280000000.0,"⭐فروش ثبت نامی فونیکس اف ایکس تمام برقی برای اولین بار به قیمت مصوب کارخانه⭐
⭕شارژ سریع فقط در نیم ساعت با امکان اتصال به برق شهری
⚜️به اطلاع علاقه‌مندان به فونیکس اف ایکس تمام برقی می‌رسانیم که ثبت‌نام این خودروی مدرن و پرطرفدار آغاز شد!
⭕نمایندگی مدیران خودرو کد 777 رتبه برتر فروش و خدمات پس از فروش
⭕دارای بزرگترین مرکز خدمات VIP
این خودرو با طراحی زیبا، امکانات پیشرفته و عملکرد بی‌نظیر همچنین مشخصات:
200 اسب بخار
موتور تمام برقی 150 کیلو وات
دنده پشت فرمان
مانیتور24 6 اینچی",0.0,,,,
https://bama.ir/car/detail-wligtnsz-fownix-arrizo6pro-1403,Fownix Arrizo6Pro,2024,تهران / نیایش غرب,1459800000.0,توضیحات نمایندگی های پورسعیدخلیلی:zap: نمایندگی کد ۳۴۲ مدیران خودرو با بزرگترین شعب فروش و خدمات پس از فروش به همراه بهترین امکانات برای شما مشتریان عزیز فروش ویژه تلفنی و غیرحضوری برای کلیه استان ها امکان تسویه زودتر از موعد باحذف سود سند۶دونگ به نام اسنپ رایگان تا نمایندگی با بهترین سرویس ها درخدمت شما عزیزانیم شعبه مرکزی نیایش,0.0,1.5,4 سیلندر توربوشارژ (4T15C),10.5,6.9
https://bama.ir/car/detail-b2yu4owi-lamari-eama-1403,Lamari Eama,2024,تهران / آزادی,2260000000.0,"آرمان خودرو
مرکز خرید و فروش انواع خودروهای صفرکیلومتر
با بیش از 30 سال سابقه درخشان عضورسمی اتحادیه
معاوضه آسان خودروهای صفر و کارکرده
تحویل فوری و به روز امکان کارشناسی خودرو قبل از تسویه
بدون هیچ گونه هزینه اضافه اعم از حق العمل،کمیسیون،کارمزد و ...
برای مشاوره واستعلام قیمت واقعی انواع خودرو های صفرکیلومتر با کارشناسان ما در تماس باشید",0.0,1.5,4 سیلندر توربوشارژ (4A95TD),9.5,
https://bama.ir/car/detail-eqd18bk7-peugeot-207-manualpanorama-1403,Peugeot 207 Manualpanorama,2024,تهران / جمهوری,884000000.0,"فروش خودرو کریم پور 
مرکز خرید و فروش انواع خودروهای صفرکیلومتر
بیش از 25 سال سابقه درخشان عضو رسمی اتحادیه 
⚫ امکان معاوضه خودروهای صفر و کارکرده⚫
امکان رویت و کارشناسی خودرو قبل از پرداخت وجه ⚫
خودروها دارای گارانتی،بیمه شخص ثالث،70%تخفیف بیمه بدنه ⚫
جهت مشاوره و اطلاع از قیمت واقعی انواع خودروها با کارشناسان فروش ما درتماس باشید",0.0,1.6,4 سیلندر TU5,11.6,6.6
https://bama.ir/car/detail-dfzaekqp-ssangyong-newkorando-1.5literturboawd-2023,,,تهران / نیاوران,,((( اتوخسروانی شعبه نیاوران ))) گرمکن صندلی‌های جلو،کروز کنترل هوشمند(تطبیقی)،شیفتر پشت فرمان، سنسور نور و باران، رادار بین خطوط، رادار جانبی ،ترمز پارک برقی، اتوهلد، شارژر وایرلس ، دارای برگه کارشناسی ، ارسال رایگان به سراسر کشور,0.0,,,,
https://bama.ir/car/detail-ksw8e6pa-lamari-eama-1403,Lamari Eama,2024,تهران / آزادی,2050000000.0,"آرمان خودرو
مرکز خرید و فروش انواع خودروهای صفرکیلومتر
با بیش از 30 سال سابقه درخشان عضورسمی اتحادیه
معاوضه آسان خودروهای صفر و کارکرده
تحویل فوری و به روز امکان کارشناسی خودرو قبل از تسویه
بدون هیچ گونه هزینه اضافه اعم از حق العمل،کمیسیون،کارمزد و ...
برای مشاوره واستعلام قیمت واقعی انواع خودرو های صفرکیلومتر با کارشناسان ما در تماس باشید",0.0,1.5,4 سیلندر توربوشارژ (4A95TD),9.5,
https://bama.ir/car/detail-iuf0vtjj-fownix-tiggo7pro-excellent-1401,Fownix Tiggo7Pro Excellent,2022,تهران / نیاوران,,((( اتو خسروانی شعبه نیاوران ))) مانیتورلمسی ، دوربین دنده عقب ، گرمکن فرمان ، دوربین جانبی ، دوربین 360 درجه ، گرمکن صندلیها ، صندلیهای برقی ، درایو مد ، اتو هلد ، کیلس استارتر ، سیستم تهویه اتومات ، کول باکس ، رادارها ، شارژر وایرلس ، صندوق برقی ،آیینه ها برقی ، سقف پانا ، یک سال گارانتی تعمیر موتور و گیربکس، بیمه بدنه رایگان,4000.0,1.5,4 سیلندر توربو شارژ,,8.4
https://bama.ir/car/detail-zmptvwcq-fownix-tiggo7promax-1.6literturbo-1403,,,کرج / کرج عظیمیه,2287200000.0,"مایندگی رسمی مدیران خودرو 777
** رزرو ثبت نام نسخه جدید **
*تغییر موتور از ۱۵۰۰ توربو به ۱۶۰۰ توربو جی دی ای
*تغییر گیربکس از CVT به DCT
*تغییر سپر جلو و مشابه با خودروی تیگو ۷ ای پلاس
*تغییر کلی نمای داخلی و مشابه شدن با تیگو ۸ پرو
*سیستم همیار راننده سطح ۲.۵
*سیستم صوتی سونی با ۸ اسپیکر
موتور پرتوان‌تر با بازدهی بیشتر نسبت به تیگو۷
مجهز به کول باکس و‌ وایرلس شارژر
جهت کسب اطلاعات بیشتر با شماره تماس ثبت شده در آگهی باما در ارتباط باشید",0.0,,,,
https://bama.ir/car/detail-ywk4qlrt-toyota-prado4doors-4cylinder-2007,Toyota Prado4Doors 4Cylinder,2007,تهران / سعادت‌آباد,3600000000.0,No description,250000.0,,,,
https://bama.ir/car/detail-tzf7svr5-xtrim-vx-2.0literturbo-1403,,,تهران / سعادت‌آباد,4168900000.0,"گروه خودرویی دلیلی بزرگ ترین شبکه نمایندگی های مجازخودرویی در کشور
خودروی خود را در نمایندگی با قیمت مصوب از بزرگ ترین شبکه نمایندگی های مجاز خودرویی در ایران خریداری کنید
موعد تحویل 90 روزه 
در رنگ : سفید/مشکی/خاکستری 
برای اطلاعات بیشتر با کارشناسان ما در ارتباط باشید",0.0,2.0,4 سیلندر توربوشارژ (4J20),9.0,
https://bama.ir/car/detail-dbu63jyq-peugeot-pars-lx-1402,Peugeot Pars Lx,2023,بیرجند,810000000.0," بیمه تا اول سال
لاستیک خارجی نو 
گاز برقی",41500.0,1.6,4 سیلندر TU5,13.2,7.5
https://bama.ir/car/detail-thwgbi8n-mvm-x55pro-ie-1403,Mvm X55Pro Ie,2024,کرج / کرج عظیمیه,1515900000.0,"خرید اقساطی  با شرایط استثنائی در نمایندگی 777
⚡موتور ۱۵۰۰ سی سی توربو شارژ
⚡۱۵۶ اسب بخار و ۲۳۰ نیوتن متر گشتاور
⚡گیربکس ۹ سرعته CVT تیپ ترونیک
⚡مجهز به : کول باکس پنل تهویه لمسی دیجیتال
⚡مانیتور ۱۰ ۲۵ اینچی تعویض دنده برقی
⚡دوربین ۳۶۰ درجه وایرلس شارژر
⚡ترمز پارک برقی اتوهلد
⚡روشن خاموش شدن خودرو از راه دور توسط ریموت
⚡کابین لایت با هفت رنگ
جهت کسب اطلاعات بیشتر با شماره تماس ثبت شده در آگهی باما در ارتباط باشید .",0.0,1.5,4 سیلندر توربوشارژ بهینه شده,,
https://bama.ir/car/detail-ar2lrwng-fownix-tiggo8promax-excellent-1401,Fownix Tiggo8Promax Excellent,2022,تهران / سی متری جی,2850000000.0,خودرو بسیار سالم می باشد-تمامی سرویس ها در نمایندگی انجام شده- گارانتی فعال می باشد,37000.0,2.0,4 سیلندر توربوشارژ (4J20),8.1,7.9
https://bama.ir/car/detail-o27vlvgt-volkswagen-tiguan-2018,Volkswagen Tiguan,2018,تهران / سی متری جی,4350000000.0,No description,87000.0,2.0,4 سیلندر توربوشارژ,7.7,7.7
https://bama.ir/car/detail-lf46xd0e-quick-atfullplus-1402,Quick Atfullplus,2023,تهران / سی متری جی,580000000.0,صندلی چرم-گارانتی فعال,18000.0,1.5,4 سیلندر M15,13.6,7.0
https://bama.ir/car/detail-flvx4ys8-hyundai-santafeix45-2400cc-2016,Hyundai Santafeix45 2400Cc,2016,تهران / سی متری جی,3650000000.0,خودرو وارداتی می باشد-تک رادار-موتور GDI-انتن کوسه ای,127000.0,2.4,4 سیلندر GDi: سفارشی,11.6,8.5
https://bama.ir/car/detail-xfdt6awe-mazda-3sedan-2.0ltype4-1398,,,تهران / سی متری جی,2150000000.0,فنی سالم می باشد,118000.0,2.0,4 سیلندر,9.2,7.6
https://bama.ir/car/detail-c037dvan-dena-plus-turboautomaticoptional-1403,Dena Plus Turboautomaticoptional,2024,تهران / سی متری جی,1120000000.0,"توضیحات
⚜️اتوگالری خسروشاهی⚜️
✅امکان تعویض با خودروی کارکرده ی شما با شرایط ویژه
🔴قیمت خودرو به صورت پایه میباشد لطفا برای استعلام قیمت تماس بگیرید🔴
مجوز رسمی و قانونی از اتحادیه نمایشگاه داران خودرو
✅تجربه خرید مطمئن
✅تسویه بعد از تحویل خودرو
✅پلاک شده و سند ازاد
✅یک سال بیمه 
✅ضمانت کارشناسی رنگ بدنه و فنی خودرو 
برای استعلام قیمت تماس بگیرید",0.0,1.7,4 سیلندر توربوشارژ EF7,10.5,8.1
https://bama.ir/car/detail-pda2orxq-chery-arrizo5tsport-ie-1403,Chery Arrizo5Tsport Ie,2024,کرج / کرج عظیمیه,1291000000.0,نمایندگی ۷۷۷ مدیران خودرو اولین انتخاب مشتریان مدیران خودرو در سراسر کشور دارای بازرسی فنی پیش از تحویل واحد مجزای پشیبانی جهت تسریع در روند پرونده های اقساطی نسخه به روز شده با داشبورد و جلو پنجره و سپرهای جدید ۶ دوره یا ۳ سال سرویس دوره ای و قطعات مصرفی رایگان تودوزی دو رنگ اسپرت و صندلی راننده برقی موتورشاسی و گیربکس مشابه اریزو ۶ پرو موتور پرقدرت ۱۵۰ اسب بخاری کنسول میانی مشابه با آریزو۶پرو اتوهلد، ترمز پارک برقی ۶ کیسه هوا ۱۰ نقطه ای کی‌لس استارتر سنسور نور,0.0,1.5,4 سیلندر توربوشارژ,10.1,6.9
